Date,Open,High,Low,Close,Adj Close,Volume
2006-03-22,39.444500,40.214718,39.397820,40.144699,25.815346,1846881
2006-03-23,39.957977,40.144699,39.654560,39.747921,25.560188,2328429
2006-03-24,39.841282,40.448116,39.724579,40.331417,25.935415,1485303
2006-03-27,40.331417,40.331417,39.631222,39.747921,25.560188,1051682
2006-03-28,39.817940,40.098019,39.677898,39.887959,25.650244,1772549
2006-03-29,39.864620,40.004658,39.444500,39.677898,25.515165,1066643
2006-03-30,39.747921,40.331417,39.747921,40.191380,25.845364,1234861
2006-03-31,40.028000,40.401440,39.864620,40.098019,25.785336,1522960
2006-04-03,40.098019,40.378098,39.794601,40.378098,25.965435,1131386
2006-04-04,40.378098,40.611500,40.191380,40.494797,26.040472,1793954
2006-04-05,40.844898,41.451736,40.658176,40.821556,26.250601,2106479
2006-04-06,40.891579,41.941875,40.891579,41.498417,26.685869,2912128
2006-04-07,41.335037,41.801834,41.101635,41.124977,26.445719,1956461
2006-04-10,41.124977,41.148315,40.588158,40.868237,26.280617,1145752
2006-04-11,40.868237,40.938255,40.051338,40.284737,25.905397,1858894
2006-04-12,40.308079,40.331417,39.724579,39.864620,25.635239,1728517
2006-04-13,39.911301,40.028000,39.444500,39.794601,25.590212,1437629
2006-04-18,39.794601,40.144699,39.677898,39.981319,25.710281,1510346
2006-04-19,40.331417,40.541477,39.981319,40.238060,25.875380,1940013
2006-04-20,40.098019,40.984936,40.098019,40.704857,26.175562,1800484
2006-04-21,40.891579,41.451736,40.774876,41.194996,26.490746,2227653
2006-04-24,41.148315,41.451736,40.728195,41.008278,26.370682,1627754
2006-04-25,41.148315,41.708473,41.148315,41.568436,26.730877,1962699
2006-04-26,41.521755,41.848515,40.868237,41.078297,26.415703,2284380
2006-04-27,40.938255,41.078297,40.051338,40.378098,25.965435,2849630
2006-04-28,40.191380,40.634838,39.911301,40.028000,25.740301,2232816
2006-05-02,40.051338,40.331417,40.004658,40.121361,25.800335,1845660
2006-05-03,40.051338,40.798218,40.028000,40.378098,25.965435,2381933
2006-05-04,40.284737,40.658176,40.098019,40.191380,25.845364,2091723
2006-05-05,40.144699,41.031616,40.144699,40.938255,26.325644,1398105
2006-05-08,40.914917,41.358376,40.588158,40.634838,26.130531,1371768
2006-05-09,40.774876,41.194996,40.728195,41.148315,26.460726,1716722
2006-05-10,41.124977,41.381718,40.961597,41.078297,26.415703,1354232
2006-05-11,41.008278,41.545094,40.938255,41.031616,26.385683,3864953
2006-05-12,41.008278,41.171658,40.168037,40.331417,25.935415,3778805
2006-05-15,40.821556,40.821556,39.561199,39.561199,25.440125,3612721
2006-05-16,39.071060,39.187759,38.557583,38.580921,25.386370,2450910
2006-05-17,38.604263,38.907681,37.530624,37.553967,24.710629,2961301
2006-05-18,37.110504,37.927402,36.947128,37.343906,24.572407,4182803
2006-05-19,37.040485,37.647324,36.480328,36.923786,24.295971,3751826
2006-05-22,37.227207,37.227207,36.013531,36.433647,23.973457,6983496
2006-05-23,36.830425,38.417542,36.760406,37.904064,24.940992,4088412
2006-05-24,37.577305,38.254166,37.133846,37.927402,24.956352,3702061
2006-05-25,38.044106,38.604263,37.600643,38.394203,25.263508,1966196
2006-05-26,38.861004,39.374481,38.697620,39.374481,25.908539,2613815
2006-05-29,39.211102,39.374481,38.931023,39.071060,25.708887,795091
2006-05-30,38.931023,39.187759,37.740685,37.857384,24.910276,2975273
2006-05-31,37.390587,38.090782,37.110504,37.857384,24.910276,2735623
2006-06-01,37.764027,38.020763,37.367245,37.834045,24.981554,1378195
2006-06-02,38.464222,38.604263,37.857384,37.927402,25.043200,2716176
2006-06-05,38.044106,38.230824,37.390587,37.670666,24.873671,1106690
2006-06-06,37.110504,37.553967,36.783749,36.783749,24.288050,2585400
2006-06-07,37.063828,37.250546,36.667049,37.063828,24.472980,1678526
2006-06-08,36.316948,37.460606,36.270267,36.527008,24.118528,4047250
2006-06-09,37.227207,37.367245,36.760406,37.017147,24.442165,2799424
2006-06-12,37.740685,37.920403,36.996140,37.124512,24.513054,2056299
2006-06-13,36.893444,37.252880,36.251598,36.534012,24.123154,3307108
2006-06-14,36.354294,37.098835,36.251598,36.585358,24.157055,1914334
2006-06-15,36.816422,37.381248,36.816422,37.278553,24.614771,2197372
2006-06-16,37.946075,38.048771,37.124512,37.278553,24.614771,3641514
2006-06-19,37.278553,38.125793,37.278553,37.766357,24.936865,2406767
2006-06-20,37.381248,37.792034,37.278553,37.715012,24.902960,1480735
2006-06-21,37.894730,38.151466,37.432598,38.048771,25.123333,1470740
2006-06-22,38.536575,38.587925,37.715012,37.920403,25.038580,1807003
2006-06-23,38.074448,38.459557,37.894730,38.151466,25.191143,1038309
2006-06-26,38.048771,38.459557,37.766357,37.817707,24.970768,1203002
2006-06-27,38.100121,38.151466,37.612316,37.740685,24.919909,1397674
2006-06-28,37.509621,38.023098,37.432598,37.612316,24.835148,1653673
2006-06-29,37.869053,38.305511,37.586639,38.228489,25.242004,1821948
2006-06-30,38.562252,39.281120,38.408207,39.101402,25.818384,1861689
2006-07-03,39.255447,39.306793,38.896011,39.152752,25.852291,1162494
2006-07-04,39.127075,39.255447,38.947361,39.127075,25.835335,791444
2006-07-05,38.921684,39.101402,38.331184,38.587925,25.479336,1264476
2006-07-06,38.562252,39.229774,38.485229,39.024384,25.767529,1580618
2006-07-07,38.510902,38.870338,38.433880,38.690620,25.547140,1712063
2006-07-10,38.382534,38.870338,38.254166,38.844666,25.648863,1345302
2006-07-11,38.587925,38.921684,38.485229,38.587925,25.479336,1333632
2006-07-12,38.896011,39.332470,38.716293,38.844666,25.648863,1049827
2006-07-13,38.536575,38.613598,37.817707,38.100121,25.157242,1757140
2006-07-14,37.689339,38.125793,37.483944,37.586639,24.818199,1130064
2006-07-17,37.483944,37.766357,37.175858,37.355576,24.665625,1496685
2006-07-18,37.406925,37.766357,37.098835,37.278553,24.614771,1523050
2006-07-19,37.304230,38.382534,37.201530,38.305511,25.292862,1960198
2006-07-20,38.408207,38.818989,38.074448,38.664948,25.530199,1250809
2006-07-21,38.433880,39.024384,38.202816,38.382534,25.343718,1623888
2006-07-24,38.562252,39.358143,38.510902,39.306793,25.953999,1259210
2006-07-25,39.409492,39.460838,38.870338,39.075729,25.801430,1506679
2006-07-26,38.973034,39.409492,38.973034,39.229774,25.903143,1469338
2006-07-27,39.358143,39.614883,39.101402,39.537861,26.106571,1851772
2006-07-28,39.204098,40.898579,39.204098,40.770210,26.920277,2711563
2006-07-31,40.898579,41.001274,40.410774,40.564819,26.784660,1742128
2006-08-01,40.770210,40.821556,39.383816,39.537861,26.106571,1967431
2006-08-02,39.589207,40.128361,39.332470,40.025665,26.428667,1445255
2006-08-03,40.231056,40.231056,39.332470,39.717579,26.225239,1187387
2006-08-04,39.794601,40.616165,39.768925,40.539143,26.767714,1570183
2006-08-07,39.948643,40.051338,39.127075,39.486511,26.072666,1622630
2006-08-08,39.768925,39.794601,39.075729,39.281120,25.937050,1369061
2006-08-09,39.460838,39.897297,39.050056,39.666229,26.191328,1358490
2006-08-10,39.281120,39.486511,38.998707,39.332470,25.970961,1158116
2006-08-11,39.460838,39.717579,39.255447,39.486511,26.072666,841920
2006-08-14,39.589207,40.282406,39.589207,39.820274,26.293051,1170416
2006-08-15,39.537861,40.693188,39.537861,40.590492,26.801611,1458432
2006-08-16,40.410774,40.898579,40.128361,40.718861,26.886377,1276119
2006-08-17,40.539143,41.078297,40.539143,41.026951,27.089809,1416744
2006-08-18,41.001274,41.463406,40.898579,41.078297,27.123714,1418621
2006-08-21,40.924252,40.949928,40.462124,40.770210,26.920277,1094849
2006-08-22,41.052624,41.078297,40.513470,40.949928,27.038958,1221830
2006-08-23,40.795883,40.898579,40.385101,40.513470,26.750763,1062190
2006-08-24,40.385101,40.949928,40.205383,40.744534,26.903328,1547507
2006-08-25,40.847233,41.566101,40.616165,41.437733,27.361044,2129213
2006-08-28,41.258015,41.848515,41.026951,41.745819,27.564468,935298
2006-08-29,41.668797,42.284969,41.668797,41.899860,27.666182,1445871
2006-08-30,41.848515,42.361992,41.848515,42.284969,27.920467,1023454
2006-08-31,42.361992,42.361992,42.053905,42.284969,27.920467,2000538
